;PrevNode,New_Node,Type
     37524,     23498,Highway
     37525,     23499,Highway
     37526,     23500,Highway
     37527,     23501,Highway
     37528,     23502,Highway
     37529,     23503,Highway
     37530,     23504,Highway
     37531,     23505,Highway
     37532,     23506,Highway
     37533,     23507,Highway
     37534,     23508,Highway
     37535,     23509,Highway
     37536,     23510,Highway
     37537,     23511,Highway
     37538,     23512,Highway
     37539,     23513,Highway
     37540,     23514,Highway
     37541,     23515,Highway
     37542,     23516,Highway
     37543,     23517,Highway
     37544,     23518,Highway
     37545,     23519,Highway
     37546,     23520,Highway
     37547,     23521,Highway
     37548,     23522,Highway
     37549,     23523,Highway
     37550,     23524,Highway
     37551,     23525,Highway
     37552,     23526,Highway
     37553,     23527,Highway
     37554,     23528,Highway
     37555,     23529,Highway
     37556,     23530,Highway
     37557,     23531,Highway
     37558,     23532,Highway
     37559,     23533,Highway
     37560,     23534,Highway
     37561,     23535,Highway
     37562,     23536,Highway
     37563,     23537,Highway
     37564,     23538,Highway
     37565,     23539,Highway
     37566,     23540,Highway
     37567,     23541,Highway
     37568,     23542,Highway
     37569,     23543,Highway
     37570,     23544,Highway
     37571,     23545,Highway
     37572,     23546,Highway
     37573,     23547,Highway
     37574,     23548,Highway
     37575,     23549,Highway
     37576,     23550,Highway
     37577,     23551,Highway
     37578,     23552,Highway
     37579,     23553,Highway
     37580,     23554,Highway
     37581,     23555,Highway
     37582,     23556,Highway
     37583,     23557,Highway
     37584,     23558,Highway
     37585,     23559,Highway
     37586,     23560,Highway
     37587,     23561,Highway
     37588,     23562,Highway
     37589,     23563,Highway
     37590,     23564,Highway
     37591,     23565,Highway
     37592,     23566,Highway
     37593,     23567,Highway
     37594,     23568,Highway
     37595,     23569,Highway
     37596,     23570,Highway
     37597,     23571,Highway
     37598,     23572,Highway
     37599,     23573,Highway
     37600,     23574,Highway
     37601,     23575,Highway
     37602,     23576,Highway
     37603,     23577,Highway
     37604,     23578,Highway
     37605,     23579,Highway
     37606,     23580,Highway
     37607,     23581,Highway
     37608,     23582,Highway
     37609,     23583,Highway
     37610,     23584,Highway
     37611,     23585,Highway
     37612,     23586,Highway
     37613,     23587,Highway
     37614,     23588,Highway
     37615,     23589,Highway
     37616,     23590,Highway
     37617,     23591,Highway
     37618,     23592,Highway
     37619,     23593,Highway
     37620,     23594,Highway
     37621,     23595,Highway
     37622,     23596,Highway
     37623,     23597,Highway
     37624,     23598,Highway
     37625,     23599,Highway
     37626,     23600,Highway
     37627,     23601,Highway
     37628,     23602,Highway
     37629,     23603,Highway
     37630,     23604,Highway
     37631,     23605,Highway
     37632,     23606,Highway
     37633,     23607,Highway
     37634,     23608,Highway
     37635,     23609,Highway
     37636,     23610,Highway
     37637,     23611,Highway
     37638,     23612,Highway
     37639,     23613,Highway
     37640,     23614,Highway
     37641,     23615,Highway
     37642,     23616,Highway
     37643,     23617,Highway
     37644,     23618,Highway
     37645,     23619,Highway
     37646,     23620,Highway
     37647,     23621,Highway
     37648,     23622,Highway
     37649,     23623,Highway
     37650,     23624,Highway
     37651,     23625,Highway
     37652,     23626,Highway
     37653,     23627,Highway
     37654,     23628,Highway
     37655,     23629,Highway
     37656,     23630,Highway
     37657,     23631,Highway
     37658,     23632,Highway
     37659,     23633,Highway
     37660,     23634,Highway
     37661,     23635,Highway
     37662,     23636,Highway
     37663,     23637,Highway
     37664,     23638,Highway
     37665,     23639,Highway
     37666,     23640,Highway
     37667,     23641,Highway
     37668,     23642,Highway
     37669,     23643,Highway
     37670,     23644,Highway
     37671,     23645,Highway
     37672,     23646,Highway
     37673,     23647,Highway
     37674,     23648,Highway
     37675,     23649,Highway
     37676,     23650,Highway
     37677,     23651,Highway
     37678,     23652,Highway
     37679,     23653,Highway
     37680,     23654,Highway
     37681,     23655,Highway
     37682,     23656,Highway
     37683,     23657,Highway
     37684,     23658,Highway
     37685,     23659,Highway
     37686,     23660,Highway
     37687,     23661,Highway
     37688,     23662,Highway
     37689,     23663,Highway
     37690,     23664,Highway
     37691,     23665,Highway
     37692,     23666,Highway
     37693,     23667,Highway
     37694,     23668,Highway
     37695,     23669,Highway
     37696,     23670,Highway
     37697,     23671,Highway
     37698,     23672,Highway
     37699,     23673,Highway
     37700,     23674,Highway
     37701,     23675,Highway
     37702,     23676,Highway
     37703,     23677,Highway
     37704,     23678,Highway
     37705,     23679,Highway
     37706,     23680,Highway
     37707,     23681,Highway
     37708,     23682,Highway
     37709,     23683,Highway
     37710,     23684,Highway
     37711,     23685,Highway
     37712,     23686,Highway
     37713,     23687,Highway
     37714,     23688,Highway
     37715,     23689,Highway
     37716,     23690,Highway
     37717,     23691,Highway
     37718,     23692,Highway
     37719,     23693,Highway
     37720,     23694,Highway
     37721,     23695,Highway
     37722,     23696,Highway
     37723,     23697,Highway
     37724,     23698,Highway
     37725,     23699,Highway
     37726,     23700,Highway
     37727,     23701,Highway
     37728,     23702,Highway
     37729,     23703,Highway
     37730,     23704,Highway
     37731,     23705,Highway
     37732,     23706,Highway
     37733,     23707,Highway
     37734,     23708,Highway
     37735,     23709,Highway
     37736,     23710,Highway
     37737,     23711,Highway
     37738,     23712,Highway
     37739,     23713,Highway
     37740,     23714,Highway
     37741,     23715,Highway
     37742,     23716,Highway
     37743,     23717,Highway
     37744,     23718,Highway
     37745,     23719,Highway
     37746,     23720,Highway
     37747,     23721,Highway
     37748,     23722,Highway
     37749,     23723,Highway
     37750,     23724,Highway
     37751,     23725,Highway
     37752,     23726,Highway
     37753,     23727,Highway
     37754,     23728,Highway
     37755,     23729,Highway
     37756,     23730,Highway
     37757,     23731,Highway
     37758,     23732,Highway
     37759,     23733,Highway
     37760,     23734,Highway
     37761,     23735,Highway
     37762,     23736,Highway
     37763,     23737,Highway
     37764,     23738,Highway
     37765,     23739,Highway
     37766,     23740,Highway
     37767,     23741,Highway
     37768,     23742,Highway
     37769,     23743,Highway
     37770,     23744,Highway
     37771,     23745,Highway
     37772,     23746,Highway
     37773,     23747,Highway
     37774,     23748,Highway
     37775,     23749,Highway
     37776,     23750,Highway
     37777,     23751,Highway
     37778,     23752,Highway
     37779,     23753,Highway
     37780,     23754,Highway
     37781,     23755,Highway
     37782,     23756,Highway
     37783,     23757,Highway
     37784,     23758,Highway
     37785,     23759,Highway
     37786,     23760,Highway
     37787,     23761,Highway
     37788,     23762,Highway
     37789,     23763,Highway
     37790,     23764,Highway
     37791,     23765,Highway
     37792,     23766,Highway
     37793,     23767,Highway
     37794,     23768,Highway
     37795,     23769,Highway
     37796,     23770,Highway
     37797,     23771,Highway
     37798,     23772,Highway
     37799,     23773,Highway
     37800,     23774,Highway
     37801,     23775,Highway
     37802,     23776,Highway
     37803,     23777,Highway
     37804,     23778,Highway
     37805,     23779,Highway
     37806,     23780,Highway
     37807,     23781,Highway
     37808,     23782,Highway
     37809,     23783,Highway
     37810,     23784,Highway
     37811,     23785,Highway
     37812,     23786,Highway
     37813,     23787,Highway
     37814,     23788,Highway
     37815,     23789,Highway
     37816,     23790,Highway
     37817,     23791,Highway
     37818,     23792,Highway
     37819,     23793,Highway
     37820,     23794,Highway
     37821,     23795,Highway
     37822,     23796,Highway
     37823,     23797,Highway
     37824,     23798,Highway
     37825,     23799,Highway
     37826,     23800,Highway
     37827,     23801,Highway
     37828,     23802,Highway
     37829,     23803,Highway
     37830,     23804,Highway
     37831,     23805,Highway
     37832,     23806,Highway
     37833,     23807,Highway
     37834,     23808,Highway
     37835,     23809,Highway
     37836,     23810,Highway
     37837,     23811,Highway
     37838,     23812,Highway
     37839,     23813,Highway
     37840,     23814,Highway
     37841,     23815,Highway
     37842,     23816,Highway
     37843,     23817,Highway
     37844,     23818,Highway
     37845,     23819,Highway
     37846,     23820,Highway
     37847,     23821,Highway
     37848,     23822,Highway
     37849,     23823,Highway
     37850,     23824,Highway
     37851,     23825,Highway
     37852,     23826,Highway
     37853,     23827,Highway
     37854,     23828,Highway
     37855,     23829,Highway
     37856,     23830,Highway
     37857,     23831,Highway
     37858,     23832,Highway
