;New_Node,PrevNode,Type,Source
     26795,     40821,Highway,USTM
     26796,     40822,Highway,USTM
     26797,     40823,Highway,USTM
     26798,     40824,Highway,USTM
     26799,     40825,Highway,USTM
     26800,     40826,Highway,USTM
     26801,     40827,Highway,USTM
     26802,     40828,Highway,USTM
     26803,     40829,Highway,USTM
     26804,     40830,Highway,USTM
     26805,     40831,Highway,USTM
     26806,     40832,Highway,USTM
     26807,     40833,Highway,USTM
     26808,     40834,Highway,USTM
     26809,     40835,Highway,USTM
     26810,     40836,Highway,USTM
     26811,     40837,Highway,USTM
     26812,     40838,Highway,USTM
     26813,     40839,Highway,USTM
     26814,     40840,Highway,USTM
     26815,     40841,Highway,USTM
     26816,     40842,Highway,USTM
     26817,     40843,Highway,USTM
     26818,     40844,Highway,USTM
     26819,     40845,Highway,USTM
     26820,     40846,Highway,USTM
     26821,     40847,Highway,USTM
     26822,     40848,Highway,USTM
     26823,     40849,Highway,USTM
     26824,     40850,Highway,USTM
     26825,     40851,Highway,USTM
     26826,     40852,Highway,USTM
     26827,     40853,Highway,USTM
     26828,     40854,Highway,USTM
     26829,     40855,Highway,USTM
     26830,     40856,Highway,USTM
     26831,     40857,Highway,USTM
     26832,     40858,Highway,USTM
     26833,     40859,Highway,USTM
     26834,     40860,Highway,USTM
     26835,     40861,Highway,USTM
     26836,     40862,Highway,USTM
     26837,     40863,Highway,USTM
     26838,     40864,Highway,USTM
     26839,     40865,Highway,USTM
     26840,     40866,Highway,USTM
     26841,     40867,Highway,USTM
     26842,     40868,Highway,USTM
     26843,     40869,Highway,USTM
     26844,     40870,Highway,USTM
     26845,     40871,Highway,USTM
     26846,     40872,Highway,USTM
     26847,     40873,Highway,USTM
     26848,     40874,Highway,USTM
     26849,     40875,Highway,USTM
     26850,     40876,Highway,USTM
     26851,     40877,Highway,USTM
     26852,     40878,Highway,USTM
     26853,     40879,Highway,USTM
     26854,     40880,Highway,USTM
     26855,     40881,Highway,USTM
     26856,     40882,Highway,USTM
     26857,     40883,Highway,USTM
     26858,     40884,Highway,USTM
     26859,     40885,Highway,USTM
     26860,     40886,Highway,USTM
     26861,     40887,Highway,USTM
     26862,     40888,Highway,USTM
     26863,     40889,Highway,USTM
     26864,     40890,Highway,USTM
     26865,     40891,Highway,USTM
     26866,     40892,Highway,USTM
     26867,     40893,Highway,USTM
     26868,     40894,Highway,USTM
     26869,     40895,Highway,USTM
     26870,     40896,Highway,USTM
     26871,     40897,Highway,USTM
     26872,     40898,Highway,USTM
     26873,     40899,Highway,USTM
     26874,     40900,Highway,USTM
     26875,     40901,Highway,USTM
     26876,     40902,Highway,USTM
     26877,     40903,Highway,USTM
     26878,     40904,Highway,USTM
     26879,     40905,Highway,USTM
     26880,     40906,Highway,USTM
     26881,     40907,Highway,USTM
     26882,     40908,Highway,USTM
     26883,     40909,Highway,USTM
     26884,     40910,Highway,USTM
     26885,     40911,Highway,USTM
     26886,     40912,Highway,USTM
     26887,     40913,Highway,USTM
     26888,     40914,Highway,USTM
     26889,     40915,Highway,USTM
     26890,     40916,Highway,USTM
     26891,     40917,Highway,USTM
     26892,     40918,Highway,USTM
     26893,     40919,Highway,USTM
     26894,     40920,Highway,USTM
     26895,     40921,Highway,USTM
     26896,     40922,Highway,USTM
     26897,     40923,Highway,USTM
     26898,     40924,Highway,USTM
     26899,     40925,Highway,USTM
     26900,     40926,Highway,USTM
     26901,     40927,Highway,USTM
     26902,     40928,Highway,USTM
     26903,     40929,Highway,USTM
     26904,     40930,Highway,USTM
     26905,     40931,Highway,USTM
     26906,     40932,Highway,USTM
     26907,     40933,Highway,USTM
     26908,     40934,Highway,USTM
     26909,     40935,Highway,USTM
     26910,     40936,Highway,USTM
     26911,     40937,Highway,USTM
     26912,     40938,Highway,USTM
     26913,     40939,Highway,USTM
     26914,     40940,Highway,USTM
     26915,     40941,Highway,USTM
     26916,     40942,Highway,USTM
     26917,     40943,Highway,USTM
     26918,     40944,Highway,USTM
     26919,     40945,Highway,USTM
     26920,     40946,Highway,USTM
     26921,     40947,Highway,USTM
     26922,     40948,Highway,USTM
     26923,     40949,Highway,USTM
     26924,     40950,Highway,USTM
     26925,     40951,Highway,USTM
     26926,     40952,Highway,USTM
     26927,     40953,Highway,USTM
     26928,     40954,Highway,USTM
     26929,     40955,Highway,USTM
     26930,     40956,Highway,USTM
     26931,     40957,Highway,USTM
     26932,     40958,Highway,USTM
     26933,     40959,Highway,USTM
     26934,     40960,Highway,USTM
     26935,     40961,Highway,USTM
     26936,     40962,Highway,USTM
     26937,     40963,Highway,USTM
     26938,     40964,Highway,USTM
     26939,     40965,Highway,USTM
     26940,     40966,Highway,USTM
     26941,     40967,Highway,USTM
     26942,     40968,Highway,USTM
     26943,     40969,Highway,USTM
     26944,     40970,Highway,USTM
     26945,     40971,Highway,USTM
     26946,     40972,Highway,USTM
     26947,     40973,Highway,USTM
     26948,     40974,Highway,USTM
     26949,     40975,Highway,USTM
     26950,     40976,Highway,USTM
     26951,     40977,Highway,USTM
     26952,     40978,Highway,USTM
     26953,     40979,Highway,USTM
     26954,     40980,Highway,USTM
     26955,     40981,Highway,USTM
     26956,     40982,Highway,USTM
     26957,     40983,Highway,USTM
     26958,     40984,Highway,USTM
     26959,     40985,Highway,USTM
     26960,     40986,Highway,USTM
     26961,     40987,Highway,USTM
     26962,     40988,Highway,USTM
     26963,     40989,Highway,USTM
     26964,     40990,Highway,USTM
     26965,     40991,Highway,USTM
     26966,     40992,Highway,USTM
     26967,     40993,Highway,USTM
     26968,     40994,Highway,USTM
     26969,     40995,Highway,USTM
     26970,     40996,Highway,USTM
     26971,     40997,Highway,USTM
     26972,     40998,Highway,USTM
     26973,     40999,Highway,USTM
     26974,     41000,Highway,USTM
     26975,     41001,Highway,USTM
     26976,     41002,Highway,USTM
     26977,     41003,Highway,USTM
     26978,     41004,Highway,USTM
     26979,     41005,Highway,USTM
     26980,     41006,Highway,USTM
     26981,     41007,Highway,USTM
     26982,     41008,Highway,USTM
     26983,     41009,Highway,USTM
     26984,     41010,Highway,USTM
     26985,     41011,Highway,USTM
     26986,     41012,Highway,USTM
     26987,     41013,Highway,USTM
     26988,     41014,Highway,USTM
     26989,     41015,Highway,USTM
     26990,     41016,Highway,USTM
     26991,     41017,Highway,USTM
     26992,     41018,Highway,USTM
     26993,     41019,Highway,USTM
     26994,     41020,Highway,USTM
     26995,     41021,Highway,USTM
     26996,     41022,Highway,USTM
     26997,     41023,Highway,USTM
     26998,     41024,Highway,USTM
     26999,     41025,Highway,USTM
     27000,     41026,Highway,USTM
     27001,     41027,Highway,USTM
     27002,     41028,Highway,USTM
     27003,     41029,Highway,USTM
     27004,     41030,Highway,USTM
     27005,     41031,Highway,USTM
     27006,     41032,Highway,USTM
     27007,     41033,Highway,USTM
     27008,     41034,Highway,USTM
     27009,     41035,Highway,USTM
     27010,     41036,Highway,USTM
     27011,     41037,Highway,USTM
     27012,     41038,Highway,USTM
     27013,     41039,Highway,USTM
     27014,     41040,Highway,USTM
     27015,     41041,Highway,USTM
     27016,     41042,Highway,USTM
     27017,     41043,Highway,USTM
     27018,     41044,Highway,USTM
     27019,     41045,Highway,USTM
     27020,     41046,Highway,USTM
     27021,     41047,Highway,USTM
     27022,     41048,Highway,USTM
     27023,     41049,Highway,USTM
     27024,     41050,Highway,USTM
     27025,     41051,Highway,USTM
     27026,     41052,Highway,USTM
     27027,     41053,Highway,USTM
     27028,     41054,Highway,USTM
     27029,     41055,Highway,USTM
     27030,     41056,Highway,USTM
     27031,     41057,Highway,USTM
     27032,     41058,Highway,USTM
     27033,     41059,Highway,USTM
     27034,     41060,Highway,USTM
     27035,     41061,Highway,USTM
     27036,     41062,Highway,USTM
     27037,     41063,Highway,USTM
     27038,     41064,Highway,USTM
     27039,     41065,Highway,USTM
     27040,     41066,Highway,USTM
     27041,     41067,Highway,USTM
     27042,     41068,Highway,USTM
     27043,     41069,Highway,USTM
     27044,     41070,Highway,USTM
     27045,     41071,Highway,USTM
     27046,     41072,Highway,USTM
     27047,     41073,Highway,USTM
     27048,     41074,Highway,USTM
     27049,     41075,Highway,USTM
     27050,     41076,Highway,USTM
     27051,     41077,Highway,USTM
     27052,     41078,Highway,USTM
     27053,     41079,Highway,USTM
     27054,     41080,Highway,USTM
     27055,     41081,Highway,USTM
     27056,     41082,Highway,USTM
     27057,     41083,Highway,USTM
     27058,     41084,Highway,USTM
     27059,     41085,Highway,USTM
     27060,     41086,Highway,USTM
     27061,     41087,Highway,USTM
     27062,     41088,Highway,USTM
     27063,     41089,Highway,USTM
     27064,     41090,Highway,USTM
     27065,     41091,Highway,USTM
     27066,     41092,Highway,USTM
     27067,     41093,Highway,USTM
     27068,     41094,Highway,USTM
     27069,     41095,Highway,USTM
     27070,     41096,Highway,USTM
     27071,     41097,Highway,USTM
     27072,     41098,Highway,USTM
     27073,     41099,Highway,USTM
     27074,     41100,Highway,USTM
     27075,     41101,Highway,USTM
     27076,     41102,Highway,USTM
     27077,     41103,Highway,USTM
     27078,     41104,Highway,USTM
     27079,     41105,Highway,USTM
     27080,     41106,Highway,USTM
     27081,     41107,Highway,USTM
     27082,     41108,Highway,USTM
     27083,     41109,Highway,USTM
     27084,     41110,Highway,USTM
     27085,     41111,Highway,USTM
     27086,     41112,Highway,USTM
     27087,     41113,Highway,USTM
     27088,     41114,Highway,USTM
     27089,     41115,Highway,USTM
     27090,     41116,Highway,USTM
     27091,     41117,Highway,USTM
     27092,     41118,Highway,USTM
     27093,     41119,Highway,USTM
     27094,     41120,Highway,USTM
     27095,     41121,Highway,USTM
     27096,     41122,Highway,USTM
     27097,     41123,Highway,USTM
     27098,     41124,Highway,USTM
     27099,     41125,Highway,USTM
     27100,     41126,Highway,USTM
     27101,     41127,Highway,USTM
     27102,     41128,Highway,USTM
     27103,     41129,Highway,USTM
     27104,     41130,Highway,USTM
     27105,     41131,Highway,USTM
     27106,     41132,Highway,USTM
     27107,     41133,Highway,USTM
     27108,     41134,Highway,USTM
     27109,     41135,Highway,USTM
     27110,     41136,Highway,USTM
     27111,     41137,Highway,USTM
     27112,     41138,Highway,USTM
     27113,     41139,Highway,USTM
     27114,     41140,Highway,USTM
     27115,     41141,Highway,USTM
     27116,     41142,Highway,USTM
     27117,     41143,Highway,USTM
     27118,     41144,Highway,USTM
     27119,     41145,Highway,USTM
     27120,     41146,Highway,USTM
     27121,     41147,Highway,USTM
     27122,     41148,Highway,USTM
     27123,     41149,Highway,USTM
     27124,     41150,Highway,USTM
     27125,     41151,Highway,USTM
     27126,     41152,Highway,USTM
     27127,     41153,Highway,USTM
     27128,     41154,Highway,USTM
     27129,     41155,Highway,USTM
     27130,     41156,Highway,USTM
     27131,     41157,Highway,USTM
     27132,     41158,Highway,USTM
     27133,     41159,Highway,USTM
     27134,     41160,Highway,USTM
     27135,     41161,Highway,USTM
     27136,     41162,Highway,USTM
     27137,     41163,Highway,USTM
     27138,     41164,Highway,USTM
     27139,     41165,Highway,USTM
     27140,     41166,Highway,USTM
     27141,     41167,Highway,USTM
     27142,     41168,Highway,USTM
     27143,     41169,Highway,USTM
     27144,     41170,Highway,USTM
     27145,     41171,Highway,USTM
     27146,     41172,Highway,USTM
     27147,     41173,Highway,USTM
     27148,     41174,Highway,USTM
     27149,     41175,Highway,USTM
     27150,     41176,Highway,USTM
     27151,     41177,Highway,USTM
     27152,     41178,Highway,USTM
     27153,     41179,Highway,USTM
     27154,     41180,Highway,USTM
     27155,     41181,Highway,USTM
     27156,     41182,Highway,USTM
     27157,     41183,Highway,USTM
     27158,     41184,Highway,USTM
     27159,     41185,Highway,USTM
     27160,     41186,Highway,USTM
     27161,     41187,Highway,USTM
     27162,     41188,Highway,USTM
     27163,     41189,Highway,USTM
     27164,     41190,Highway,USTM
     27165,     41191,Highway,USTM
     27166,     41192,Highway,USTM
     27167,     41193,Highway,USTM
     27168,     41194,Highway,USTM
     27169,     41195,Highway,USTM
     27170,     41196,Highway,USTM
     27171,     41197,Highway,USTM
     27172,     41198,Highway,USTM
     27173,     41199,Highway,USTM
     27174,     41200,Highway,USTM
     27175,     41201,Highway,USTM
     27176,     41202,Highway,USTM
     27177,     41203,Highway,USTM
     27178,     41204,Highway,USTM
     27179,     41205,Highway,USTM
     27180,     41206,Highway,USTM
     27181,     41207,Highway,USTM
     27182,     41208,Highway,USTM
     27183,     41209,Highway,USTM
     27184,     41210,Highway,USTM
     27185,     41211,Highway,USTM
     27186,     41212,Highway,USTM
     27187,     41213,Highway,USTM
     27188,     41214,Highway,USTM
     27189,     41215,Highway,USTM
     27190,     41216,Highway,USTM
     27191,     41217,Highway,USTM
     27192,     41218,Highway,USTM
     27193,     41219,Highway,USTM
     27194,     41220,Highway,USTM
     27195,     41221,Highway,USTM
     27196,     41222,Highway,USTM
     27197,     41223,Highway,USTM
     27198,     41224,Highway,USTM
     27199,     41225,Highway,USTM
     27200,     41226,Highway,USTM
     27201,     41227,Highway,USTM
     27202,     41228,Highway,USTM
     27203,     41229,Highway,USTM
     27204,     41230,Highway,USTM
     27205,     41231,Highway,USTM
     27206,     41232,Highway,USTM
     27207,     41233,Highway,USTM
